Iteration; Energy; Damage
1925;40.410.946; 0.000000
1926;40.310.947; 0.000000
1927;40.210.949; 0.000000
1928;40.110.950;5.000.000
1929;40.010.952;5.000.000
1930;39.910.954;5.000.000
1931;39.810.955;5.000.000
1932;39.710.957;5.000.000
1933;39.610.958;5.000.000
1934;39.510.960;5.000.000
1935;39.410.961;5.000.000
1936;39.310.963;5.000.000
1937;39.210.964;5.000.000
1938;39.110.966;5.000.000
1939;39.010.967;5.000.000
1940;38.910.969;5.000.000
1941;38.810.970;5.000.000
1942;38.710.972;5.000.000
1943;38.610.973;5.000.000
1944;38.510.975;5.000.000
1945;38.410.976;5.000.000
1946;38.310.978;5.000.000
1947;38.210.979;5.000.000
1948;38.110.981;5.000.000
1949;38.010.983;5.000.000
1950;37.910.984;5.000.000
1951;37.810.986;5.000.000
1952;37.710.987;5.000.000
1953;37.610.989;5.000.000
1954;37.510.990;5.000.000
1955;37.410.992;5.000.000
1956;37.310.993;5.000.000
1957;37.210.995;5.000.000
1958;37.110.996;5.000.000
1959;37.010.998;5.000.000
1960;36.910.999;5.000.000
1961;36.811.001;5.000.000
1962;36.711.002;5.000.000
1963;36.611.004;5.000.000
1964;36.511.005;5.000.000
1965;36.411.007;5.000.000
1966;36.311.008;5.000.000
1967;36.211.010;5.000.000
1968;36.111.012;5.000.000
1969;36.011.013;5.000.000
1970;35.911.015;5.000.000
1971;35.811.016;5.000.000
1972;35.711.018;5.000.000
1973;35.611.019;5.000.000
1974;35.511.021;5.000.000
1975;35.411.022;5.000.000
1976;35.311.024;5.000.000
1977;35.211.025;5.000.000
1978;35.111.027;5.000.000
1979;35.011.028;5.000.000
1980;34.911.030;5.000.000
1981;34.811.031;5.000.000
1982;34.711.033;5.000.000
1983;34.611.034;5.000.000
1984;34.511.036;5.000.000
1985;34.411.037;5.000.000
1986;34.311.039;5.000.000
1987;34.211.040;5.000.000
1988;34.111.042;5.000.000
1989;34.011.044;5.000.000
1990;33.911.045;5.000.000
1991;33.811.047;5.000.000
1992;33.711.048;5.000.000
1993;33.611.050;5.000.000
1994;33.511.051;5.000.000
1995;33.411.053;5.000.000
1996;33.311.054;5.000.000
1997;33.211.056;5.000.000
1998;33.111.057;5.000.000
1999;33.011.059;5.000.000
2000;32.911.060;5.000.000
2001;32.811.062;5.000.000
2002;32.711.063;5.000.000
2003;32.611.065;5.000.000
2004;32.511.066;5.000.000
2005;32.411.068;5.000.000
2006;32.311.069;5.000.000
2007;32.211.071;5.000.000
2008;32.111.073;5.000.000
2009;32.011.074;5.000.000
2010;31.911.074;5.000.000
2011;31.811.073;5.000.000
2012;31.711.073;5.000.000
2013;31.611.073;5.000.000
2014;31.511.072;5.000.000
2015;31.411.072;5.000.000
2016;31.311.071;5.000.000
2017;31.211.071;5.000.000
2018;31.111.071;5.000.000
2019;31.011.070;5.000.000
2020;30.911.070;5.000.000
2021;30.811.069;5.000.000
2022;30.711.069;5.000.000
2023;30.611.069;5.000.000
2024;30.511.068;5.000.000
2025;30.411.068;5.000.000
2026;30.311.068;5.000.000
2027;30.211.067;5.000.000
2028;30.111.067;5.000.000
2029;30.011.066;5.000.000
2030;29.911.066;5.000.000
2031;29.811.066;5.000.000
2032;29.711.065;5.000.000
2033;29.611.065;5.000.000
2034;29.511.065;5.000.000
2035;29.411.064;5.000.000
2036;29.311.064;5.000.000
2037;29.211.063;5.000.000
2038;29.111.063;5.000.000
2039;29.011.063;5.000.000
2040;28.911.062;5.000.000
2041;28.811.062;5.000.000
2042;28.711.061;5.000.000
2043;28.611.061;5.000.000
2044;28.511.061;5.000.000
2045;28.411.060;5.000.000
2046;28.311.060;5.000.000
2047;28.211.060;5.000.000
2048;28.111.059;5.000.000
2049;28.011.059;5.000.000
2050;27.911.058;5.000.000
2051;27.811.058;5.000.000
2052;27.711.058;5.000.000
2053;27.611.057;5.000.000
2054;27.511.057;5.000.000
2055;27.411.057;5.000.000
2056;27.311.056;5.000.000
2057;27.211.056;5.000.000
2058;27.111.055;5.000.000
2059;27.011.055;5.000.000
2060;26.911.055;5.000.000
2061;26.811.054;5.000.000
2062;26.711.054;5.000.000
2063;26.611.053;5.000.000
2064;26.511.053;5.000.000
2065;26.411.053;5.000.000
2066;26.311.052;5.000.000
2067;26.211.052;5.000.000
2068;26.111.052;5.000.000
2069;26.011.051;5.000.000
2070;25.911.051;5.000.000
2071;25.811.050;5.000.000
2072;25.711.050;5.000.000
2073;25.611.050;5.000.000
2074;25.511.049;5.000.000
2075;26.511.049;5.000.000
2076;27.511.049;5.000.000
2077;27.411.049;5.000.000
2078;28.411.049;5.000.000
2079;29.411.049;5.000.000
2080;30.411.049;5.000.000
2081;31.411.049;5.000.000
2082;32.411.049;5.000.000
2083;33.411.049;5.000.000
2084;34.411.049;5.000.000
2085;35.411.049;5.000.000
2086;36.411.049;5.000.000
2087;37.411.049;5.000.000
2088;38.411.049;5.000.000
2089;39.411.049;5.000.000
2090;40.411.049;5.000.000
2091;41.411.049;5.000.000
2092;42.411.049;5.000.000
2093;43.411.049;5.000.000
2094;44.411.049;5.000.000
2095;45.411.049;5.000.000
2096;46.411.049;5.000.000
2097;47.411.049;5.000.000
2098;48.411.049;5.000.000
2099;49.411.049;5.000.000
2100;50.411.049;5.000.000
2101;51.411.049;5.000.000
2102;52.411.049;5.000.000
2103;53.411.049;5.000.000
2104;54.411.049;5.000.000
2105;55.411.049;5.000.000
2106;56.411.049;5.000.000
2107;57.411.049;5.000.000
2108;58.411.049;5.000.000
2109;59.411.049;5.000.000
2110;60.411.049;5.000.000
2111;61.411.049;5.000.000
2112;62.411.049;5.000.000
2113;63.411.049;5.000.000
2114;64.411.049;5.000.000
2115;65.411.049;5.000.000
2116;66.411.049;5.000.000
2117;67.411.049;5.000.000
2118;68.411.049;5.000.000
2119;69.411.049;5.000.000
2120;70.411.049;5.000.000
2121;71.411.049;5.000.000
2122;71.311.050;5.000.000
2123;72.311.050;5.000.000
2124;73.311.050;5.000.000
2125;74.311.050;5.000.000
2126;75.311.050;5.000.000
2127;76.311.050;5.000.000
2128;77.311.050;5.000.000
2129;78.311.050;5.000.000
2130;79.311.050;5.000.000
2131;80.311.050;5.000.000
2132;81.311.050;5.000.000
2133;82.311.050;5.000.000
2134;83.311.050;5.000.000
2135;84.311.050;5.000.000
2136;85.311.050;5.000.000
2137;86.311.050;5.000.000
2138;87.311.050;5.000.000
2139;88.311.050;5.000.000
2140;89.311.050;5.000.000
2141;90.311.050;5.000.000
2142;91.311.050;5.000.000
2143;92.311.050;5.000.000
2144;93.311.050;5.000.000
2145;94.311.050;5.000.000
2146;95.311.050;5.000.000
2147;96.311.050;5.000.000
2148;97.311.050;5.000.000
2149;98.311.050;5.000.000
2150;99.311.050;5.000.000
2151;100.000.000;5.000.000
2152;99.900.002;5.000.000
2153;100.000.000;5.000.000
2154;99.900.002;5.000.000
2155;100.000.000;5.000.000
2156;99.900.002;5.000.000
2157;100.000.000;5.000.000
2158;99.900.002;5.000.000
2159;100.000.000;5.000.000
2160;99.900.002;5.000.000
2161;100.000.000;5.000.000
2162;99.900.002;5.000.000
2163;100.000.000;5.000.000
2164;99.900.002;5.000.000
2165;99.800.003;5.000.000
2166;100.000.000;5.000.000
2167;99.900.002;5.000.000
2168;100.000.000;5.000.000
2169;99.900.002;5.000.000
2170;100.000.000;5.000.000
2171;99.900.002;5.000.000
2172;100.000.000;5.000.000
2173;99.900.002;5.000.000
2174;100.000.000;5.000.000
2175;99.900.002;5.000.000
2176;100.000.000;5.000.000
2177;99.900.002;5.000.000
2178;100.000.000;5.000.000
2179;99.900.002;5.000.000
2180;100.000.000;5.000.000
2181;99.900.002;5.000.000
2182;99.800.003;5.000.000
2183;100.000.000;5.000.000
2184;99.900.002;5.000.000
2185;100.000.000;5.000.000
2186;99.900.002;5.000.000
2187;100.000.000;5.000.000
2188;99.900.002;5.000.000
2189;100.000.000;5.000.000
2190;99.900.002;5.000.000
2191;100.000.000;5.000.000
2192;99.900.002;5.000.000
2193;100.000.000;5.000.000
2194;99.900.002;5.000.000
2195;100.000.000;5.000.000
2196;99.900.002;5.000.000
2197;100.000.000;5.000.000
2198;99.900.002;5.000.000
2199;100.000.000;5.000.000
2200;99.900.002;5.000.000
2201;99.800.003;5.000.000
2202;99.700.005;5.000.000
2203;99.600.006;5.000.000
2204;99.500.008;5.000.000
2205;99.400.009;5.000.000
2206;99.300.011;5.000.000
2207;99.200.012;5.000.000
2208;99.100.014;5.000.000
2209;99.000.015;5.000.000
2210;98.900.017;5.000.000
2211;98.800.018;5.000.000
2212;98.700.020;5.000.000
2213;98.600.021;5.000.000
2214;98.500.023;5.000.000
2215;98.400.024;5.000.000
2216;98.300.026;5.000.000
2217;98.200.027;5.000.000
2218;98.100.029;5.000.000
2219;98.000.031;5.000.000
2220;97.900.032;5.000.000
2221;97.800.034;10.000.000
2222;97.800.034;9.500.000
2223;97.700.035;9.500.000
2224;97.600.037;9.500.000
2225;97.500.038;9.500.000
2226;97.400.040;9.500.000
2227;97.350.037;9.500.000
2228;97.300.034;9.500.000
2229;97.250.031;9.500.000
2230;97.150.032;9.500.000
2231;97.050.034;9.500.000
2232;97.000.031;9.500.000
2233;96.950.027;9.500.000
2234;96.900.024;9.500.000
2235;96.850.021;9.500.000
2236;96.800.018;9.500.000
2237;96.750.015;9.500.000
2238;96.700.012;9.500.000
2239;96.650.009;9.500.000
2240;96.600.006;9.500.000
2241;96.550.003;9.500.000
2242;96.500.000;9.500.000
2243;96.449.997;9.500.000
2244;96.399.994;9.500.000
2245;96.349.991;9.500.000
2246;96.299.988;9.500.000
2247;96.249.985;9.500.000
2248;96.199.982;9.500.000
2249;96.149.979;9.500.000
2250;96.099.976;9.500.000
2251;96.049.973;9.500.000
2252;95.999.969;9.500.000
2253;95.949.966;9.500.000
2254;95.899.963;9.500.000
2255;95.849.960;9.500.000
2256;95.799.957;9.500.000
2257;95.749.954;9.500.000
2258;95.699.951;9.500.000
2259;95.649.948;9.500.000
2260;95.599.945;9.500.000
2261;95.549.942;9.500.000
2262;95.499.939;9.500.000
2263;95.449.936;9.500.000
2264;95.399.933;9.500.000
2265;95.349.930;9.500.000
2266;95.299.927;9.500.000
2267;95.249.924;9.500.000
2268;95.199.921;9.500.000
2269;95.149.918;9.500.000
2270;95.099.915;9.500.000
2271;95.049.911;9.500.000
2272;94.999.908;9.500.000
2273;94.949.905;9.500.000
2274;94.899.902;9.500.000
2275;94.849.899;9.500.000
2276;94.799.896;9.500.000
2277;94.749.893;9.500.000
2278;94.699.890;9.500.000
2279;94.649.887;9.500.000
2280;94.599.884;9.500.000
2281;94.549.881;9.500.000
2282;94.499.878;9.500.000
2283;94.449.875;9.500.000
2284;94.399.872;9.500.000
2285;94.349.869;9.500.000
2286;94.299.866;9.500.000
2287;94.249.863;9.500.000
2288;94.199.860;9.500.000
2289;94.149.857;9.500.000
2290;94.099.854;9.500.000
2291;94.049.850;9.500.000
2292;93.999.847;9.500.000
2293;93.949.844;9.500.000
2294;93.899.841;9.500.000
2295;93.849.838;9.500.000
2296;93.799.835;9.500.000
2297;93.749.832;9.500.000
2298;93.699.829;9.500.000
2299;93.649.826;9.500.000
2300;93.599.823;9.500.000
2301;93.549.820;9.500.000
2302;93.499.817;9.500.000
2303;93.449.814;9.500.000
2304;93.399.811;9.500.000
2305;93.349.808;9.500.000
2306;93.299.805;9.500.000
2307;93.249.802;9.500.000
2308;93.199.799;9.500.000
2309;93.149.796;9.500.000
2310;93.099.792;9.500.000
2311;93.049.789;9.500.000
2312;92.999.786;9.500.000
2313;92.949.783;9.500.000
2314;92.899.780;9.500.000
2315;92.849.777;9.500.000
2316;92.799.774;9.500.000
2317;92.749.771;9.500.000
2318;92.699.768;9.500.000
2319;92.649.765;9.500.000
2320;92.599.762;9.500.000
2321;92.549.759;9.500.000
2322;92.499.756;9.500.000
2323;92.449.753;9.500.000
2324;92.399.750;9.500.000
2325;92.349.747;9.500.000
2326;92.299.744;9.500.000
2327;92.249.741;9.500.000
2328;92.199.738;9.500.000
2329;92.149.734;9.500.000
2330;92.099.731;9.500.000
2331;92.049.728;9.500.000
2332;91.999.725;9.500.000
2333;91.949.722;9.500.000
2334;91.899.719;9.500.000
2335;91.849.716;9.500.000
2336;91.799.713;9.500.000
2337;91.749.710;9.500.000
2338;91.699.707;9.500.000
2339;91.649.704;9.500.000
2340;91.599.701;9.500.000
2341;91.549.698;9.500.000
2342;91.499.695;9.500.000
2343;91.449.692;9.500.000
2344;91.399.689;9.500.000
2345;91.349.686;9.500.000
2346;91.299.683;9.500.000
2347;91.249.680;9.500.000
2348;91.199.677;9.500.000
2349;91.149.673;9.500.000
2350;91.099.670;9.500.000
2351;91.049.667;9.500.000
2352;90.999.664;9.500.000
2353;90.949.661;9.500.000
2354;90.899.658;9.500.000
2355;90.849.655;9.500.000
2356;90.799.652;9.500.000
2357;90.749.649;9.500.000
2358;90.699.646;9.500.000
2359;90.649.643;9.500.000
2360;90.599.640;9.500.000
2361;90.549.637;9.500.000
2362;90.499.634;9.500.000
2363;90.449.631;9.500.000
2364;90.399.628;9.500.000
2365;90.349.625;9.500.000
2366;90.299.622;9.500.000
2367;90.249.619;9.500.000
2368;90.199.615;9.500.000
2369;90.149.612;9.500.000
2370;90.099.609;9.500.000
2371;90.049.606;9.500.000
2372;89.999.603;9.500.000
2373;89.949.600;9.500.000
2374;89.899.597;9.500.000
2375;89.849.594;9.500.000
2376;89.799.591;9.500.000
2377;89.749.588;9.500.000
2378;89.699.585;9.500.000
2379;89.649.582;9.500.000
2380;89.599.579;9.500.000
2381;89.549.576;9.500.000
2382;89.499.573;9.500.000
2383;89.449.570;9.500.000
2384;89.399.567;9.500.000
2385;89.349.564;9.500.000
2386;89.299.561;9.500.000
2387;89.249.557;9.500.000
2388;89.199.554;9.500.000
2389;89.149.551;9.500.000
2390;89.099.548;9.500.000
2391;89.049.545;9.500.000
2392;88.999.542;9.500.000
2393;88.949.539;9.500.000
2394;88.899.536;9.500.000
2395;88.849.533;9.500.000
2396;88.799.530;9.500.000
2397;88.749.527;9.500.000
2398;88.699.524;9.500.000
2399;88.649.521;9.500.000
2400;88.599.518;9.500.000
2401;88.549.515;9.500.000
2402;88.499.512;9.500.000
2403;88.449.509;9.500.000
2404;88.399.506;9.500.000
2405;88.349.503;9.500.000
2406;88.299.500;9.500.000
2407;88.249.496;9.500.000
2408;88.199.493;9.500.000
2409;88.149.490;9.500.000
2410;88.099.487;9.500.000
2411;88.049.484;9.500.000
2412;87.999.481;9.500.000
2413;87.949.478;9.500.000
2414;87.899.475;9.500.000
2415;87.849.472;9.500.000
2416;87.799.469;9.500.000
2417;87.749.466; 9.500000
2511; 83.049179; 9.500000
2512; 82.999176; 9.500000
2513; 82.949173; 9.500000
2514; 82.899170; 9.500000
2515; 82.849167; 9.500000
2516; 82.799164; 9.500000
2517; 82.749161; 9.500000
2518; 82.699158; 9.500000
2519; 82.649155; 9.500000
2520; 82.599152; 9.500000
2521; 82.549149; 9.500000
2522; 82.499146; 9.500000
2523; 82.449142; 9.500000
2524; 82.399139; 9.500000
2525; 82.349136; 9.500000
2526; 82.299133; 9.500000
2527; 82.249130; 9.500000
2528; 82.199127; 9.500000
2529; 82.149124; 9.500000
2530; 82.099121; 9.500000
2531; 82.049118; 9.500000
2532; 81.999115; 9.500000
2533; 81.949112; 9.500000
2534; 81.899109; 9.500000
2535; 81.849106; 9.500000
2536; 81.799103; 9.500000
2537; 81.749100; 9.500000
2538; 81.699097; 9.500000
2539; 81.649094; 9.500000
2540; 81.599091; 9.500000
2541; 81.549088; 9.500000
2542; 81.499084; 9.500000
2543; 81.449081; 9.500000
2544; 81.399078; 9.500000
2545; 81.349075; 9.500000
2546; 81.299072; 9.500000
2547; 81.249069; 9.500000
2548; 81.199066; 9.500000
2549; 81.149063; 9.500000
2550; 81.099060; 9.500000
2551; 81.049057; 9.500000
2552; 80.999054; 9.500000
2553; 80.949051; 9.500000
2554; 80.899048; 9.500000
2555; 80.849045; 9.500000
2556; 80.799042; 9.500000
2557; 80.749039; 9.500000
2558; 80.699036; 9.500000
2559; 80.649033; 9.500000
2560; 80.599030; 9.500000
2561; 80.549026; 9.500000
2562; 80.499023; 9.500000
2563; 80.449020; 9.500000
2564; 80.399017; 9.500000
2565; 80.349014; 9.500000
2566; 80.299011; 9.500000
2567; 80.249008; 9.500000
2568; 80.199005; 9.500000
2569; 80.149002; 9.500000
2570; 80.098999; 9.500000
2571; 80.048996; 9.500000
2572; 79.998993; 9.500000
2573; 79.948990; 9.500000
2574; 79.898987; 9.500000
2575; 79.848984; 9.500000
2576; 79.798981; 9.500000
2577; 79.748978; 9.500000
2578; 79.698975; 9.500000
2579; 79.648972; 9.500000
2580; 79.598969; 9.500000
2581; 79.548965; 9.500000
2582; 79.498962; 9.500000
2583; 79.448959; 9.500000
2584; 79.398956; 9.500000
2585; 79.348953; 9.500000
2586; 79.298950; 9.500000
2587; 79.248947; 9.500000
2588; 79.198944; 9.500000
2589; 79.148941; 9.500000
2590; 79.098938; 9.500000
2591; 79.048935; 9.500000
2592; 78.998932; 9.500000
2593; 78.948929; 9.500000
2594; 78.898926; 9.500000
2595; 78.848923; 9.500000
2596; 78.798920; 9.500000
2597; 78.748917; 9.500000
2598; 78.698914; 9.500000
2599; 78.688911; 9.500000
2600; 78.688911; 9.000000
2601; 78.688911; 8.500000
2602; 78.688911; 8.000000
2603; 78.688911; 7.500000
2604; 78.688911; 7.000000
2605; 78.688911; 6.500000
2606; 78.688911; 6.000000
2607; 78.688911; 5.500000
2608; 78.688911; 5.000000
2609; 78.688911; 4.500000
2610; 78.688911; 4.000000
2611; 78.688911; 3.500000
2612; 78.688911; 3.000000
2613; 78.688911; 2.500000
2614; 78.688911; 2.000000
2615; 78.688911; 1.500000
2616; 78.688911; 1.000000
2617; 78.688911; 0.500000
2618; 78.688911; 0.000000
2619; 78.588913; 0.000000
2620; 78.488914; 0.000000
2621; 78.388916; 0.000000
2622; 78.288918; 0.000000
2623; 78.188919; 0.000000
2624; 78.088921; 0.000000
2625; 77.988922; 0.000000
2626; 77.888924; 0.000000
2627; 77.788925; 0.000000
2628; 77.688927; 0.000000
2629; 77.588928; 0.000000
2630; 77.488930; 0.000000
2631; 77.388931; 0.000000
2632; 77.288933; 0.000000
2633; 77.188934; 0.000000
2634; 77.088936; 0.000000
2635; 76.988937; 0.000000
2636; 76.888939; 0.000000
2637; 76.788940; 0.000000
2638; 76.688942; 0.000000
2639; 76.588943; 0.000000
2640; 76.488945; 0.000000
2641; 76.388947; 0.000000
2642; 76.288948; 0.000000
2643; 76.188950; 0.000000
2644; 76.088951; 0.000000
2645; 75.988953; 0.000000
2646; 75.888954; 0.000000
2647; 75.788956; 0.000000
2648; 75.688957; 0.000000
2649; 75.588959; 0.000000
2650; 75.488960; 0.000000
2651; 75.388962; 0.000000
2652; 75.288963; 0.000000
2653; 75.188965; 0.000000
2654; 75.088966; 0.000000
2655; 74.988968; 0.000000
2656; 74.888969; 0.000000
2657; 74.788971; 0.000000
2658; 74.688972; 0.000000
2659; 74.588974; 0.000000
2660; 74.488976; 0.000000
2661; 74.388977; 0.000000
2662; 74.288979; 0.000000
2663; 74.188980; 0.000000
2664; 74.088982; 0.000000
2665; 73.988983; 0.000000
2666; 73.888985; 0.000000
2667; 73.788986; 0.000000
2668; 73.688988; 0.000000
2669; 73.588989; 0.000000
2670; 73.488991; 0.000000
2671; 73.388992; 0.000000
2672; 73.288994; 0.000000
2673; 73.188995; 5.000000
2674; 73.088997; 10.000000
2675; 72.988998; 15.000000
2676; 72.889000; 20.000000
2677; 72.789001; 25.000000
2678; 72.689003; 30.000000
2679; 72.589005; 30.000000
2680; 72.489006; 30.000000
2681; 72.389008; 30.000000
2682; 72.289009; 30.000000
2683; 72.189011; 30.000000
2684; 72.089012; 30.000000
2685; 71.989014; 30.000000
2686; 71.889015; 30.000000
2687; 71.789017; 30.000000
2688; 71.689018; 30.000000
2689; 71.589020; 30.000000
2690; 71.489021; 30.000000
2691; 71.389023; 30.000000
2692; 71.289024; 30.000000
2693; 71.189026; 30.000000
2694; 71.089027; 30.000000
2695; 70.989029; 30.000000
2696; 70.889030; 30.000000
2697; 70.789032; 30.000000
2698; 70.689034; 30.000000
2699; 70.589035; 30.000000
2700; 70.489037; 30.000000
2701; 70.389038; 30.000000
2702; 70.289040; 30.000000
2703; 70.189041; 30.000000
2704; 70.089043; 30.000000
2705; 69.989044; 30.000000
2706; 69.889046; 30.000000
2707; 69.789047; 30.000000
2708; 69.689049; 30.000000
2709; 69.589050; 30.000000
2710; 69.489052; 30.000000
2711; 69.389053; 30.000000
2712; 69.289055; 30.000000
2713; 69.189056; 30.000000
2714; 69.089058; 30.000000
2715; 68.989059; 30.000000
2716; 68.889061; 30.000000
2717; 68.789062; 30.000000
2718; 68.689064; 30.000000
2719; 68.589066; 30.000000
2720; 68.489067; 30.000000
2721; 68.389069; 30.000000
2722; 68.289070; 30.000000
2723; 68.189072; 30.000000
2724; 68.089073; 30.000000
2725; 67.989075; 30.000000
2726; 67.889076; 30.000000
2727; 67.789078; 30.000000
2728; 67.689079; 30.000000
2729; 67.589081; 30.000000
2730; 67.489082; 30.000000
2731; 67.389084; 30.000000
2732; 67.289085; 30.000000
2733; 67.189087; 30.000000
2734; 67.089088; 30.000000
2735; 66.989090; 30.000000
2736; 66.889091; 30.000000
2737; 66.789093; 30.000000
2738; 66.689095; 30.000000
2739; 66.589096; 30.000000
2740; 66.489098; 30.000000
2741; 66.389099; 30.000000
2742; 66.289101; 30.000000
2743; 66.189102; 30.000000
2744; 66.089104; 30.000000
2745; 65.989105; 30.000000
2746; 65.889107; 30.000000
2747; 65.789108; 30.000000
2748; 65.689110; 30.000000
2749; 65.589111; 30.000000
2750; 65.489113; 30.000000
2751; 65.389114; 30.000000
2752; 65.289116; 30.000000
2753; 65.189117; 30.000000
2754; 65.089119; 30.000000
2755; 64.989120; 30.000000
2756; 64.889122; 30.000000
2757; 64.789124; 30.000000
2758; 64.689125; 30.000000
2759; 64.589127; 30.000000
2760; 64.489128; 30.000000
2761; 64.389130; 30.000000
2762; 64.289131; 30.000000
2763; 64.189133; 30.000000
2764; 64.089134; 30.000000
2765; 63.989136; 30.000000
2766; 63.889137; 30.000000
2767; 63.789139; 30.000000
2768; 63.689140; 30.000000
2769; 63.589142; 30.000000
2770; 63.489143; 30.000000
2771; 63.389145; 30.000000
2772; 63.289146; 30.000000
2773; 63.189148; 30.000000
2774; 63.089149; 30.000000
2775; 62.989151; 30.000000
2776; 62.889153; 30.000000
2777; 62.789154; 30.000000
2778; 62.689156; 30.000000
2779; 62.589157; 30.000000
2780; 62.489159; 30.000000
2781; 62.389160; 30.000000
2782; 62.289162; 30.000000
2783; 62.189163; 30.000000
2784; 62.089165; 30.000000
2785; 61.989166; 30.000000
2786; 61.889168; 30.000000
2787; 61.789169; 30.000000
2788; 61.689171; 30.000000
2789; 61.589172; 30.000000
2790; 61.489174; 30.000000
2791; 61.389175; 30.000000
2792; 61.289177; 30.000000
2793; 61.189178; 30.000000
2794; 61.089180; 30.000000
2795; 60.989182; 30.000000
2796; 60.889183; 30.000000
2797; 60.789185; 30.000000
2798; 60.689186; 30.000000
2799; 60.589188; 30.000000
2800; 60.489189; 30.000000
2801; 60.389191; 30.000000
2802; 60.289192; 30.000000
2803; 60.189194; 30.000000
2804; 60.089195; 30.000000
2805; 59.989197; 30.000000
2806; 59.889198; 30.000000
2807; 59.789200; 30.000000
2808; 59.689201; 30.000000
2809; 59.589203; 30.000000
2810; 59.489204; 30.000000
2811; 59.389206; 30.000000
2812; 59.289207; 30.000000
2813; 59.189209; 30.000000
2814; 59.089211; 30.000000
2815; 58.989212; 30.000000
2816; 58.889214; 30.000000
2817; 58.789215; 30.000000
2818; 58.689217; 30.000000
2819; 58.589218; 30.000000
2820; 58.489220; 30.000000
2821; 58.389221; 30.000000
2822; 58.289223; 30.000000
2823; 58.189224; 30.000000
2824; 58.089226; 30.000000
2825; 57.989227; 30.000000
2826; 57.889229; 30.000000
2827; 57.789230; 30.000000
2828; 57.689232; 30.000000
2829; 57.589233; 30.000000
2830; 57.489235; 30.000000
2831; 57.389236; 30.000000
2832; 57.289238; 30.000000
2833; 57.189240; 30.000000
2834; 57.089241; 30.000000
2835; 56.989243; 30.000000
2836; 56.889244; 30.000000
2837; 56.789246; 30.000000
2838; 56.689247; 30.000000
2839; 56.589249; 30.000000
2840; 56.489250; 30.000000
2841; 56.389252; 30.000000
2842; 56.289253; 30.000000
2843; 56.189255; 30.000000
2844; 56.089256; 30.000000
2845; 55.989258; 30.000000
2846; 55.889259; 30.000000
2847; 55.789261; 30.000000
2848; 55.689262; 30.000000
2849; 55.589264; 30.000000
2850; 55.489265; 30.000000
2851; 55.389267; 30.000000
2852; 55.289268; 30.000000
2853; 55.189270; 30.000000
2854; 55.089272; 30.000000
2855; 54.989273; 30.000000
2856; 54.989273; 29.500000
2857; 54.939274; 29.500000
2858; 54.939274; 29.000000
2859; 54.889275; 29.000000
2860; 54.889275; 28.500000
2861; 54.839275; 28.500000
2862; 54.839275; 28.000000
2863; 54.829277; 28.000000
2864; 54.829277; 27.500000
2865; 54.829277; 27.000000
2866; 54.829277; 26.500000
2867; 54.829277; 26.000000
2868; 54.829277; 25.500000
2869; 54.829277; 25.000000
2870; 54.829277; 24.500000
2871; 54.829277; 24.000000
2872; 54.829277; 23.500000
2873; 54.829277; 23.000000
2874; 54.829277; 22.500000
2875; 54.829277; 22.000000
2876; 54.829277; 21.500000
2877; 54.829277; 21.000000
2878; 54.829277; 20.500000
2879; 54.829277; 20.000000
2880; 54.829277; 19.500000
2881; 54.829277; 19.000000
2882; 54.829277; 18.500000
2883; 54.829277; 18.000000
2884; 54.829277; 17.500000
2885; 54.829277; 17.000000
2886; 54.829277; 16.500000
2887; 54.829277; 16.000000
2888; 54.829277; 15.500000
2889; 54.829277; 15.000000
2890; 54.829277; 14.500000
2891; 54.829277; 14.000000
2892; 54.829277; 13.500000
2893; 54.829277; 13.000000
2894; 54.829277; 12.500000
2895; 54.829277; 12.000000
2896; 54.829277; 11.500000
2897; 54.829277; 11.000000
2898; 54.829277; 10.500000
2899; 54.829277; 10.000000
2900; 54.829277; 9.500000
2901; 54.829277; 9.000000
2902; 54.829277; 8.500000
2903; 54.829277; 8.000000
2904; 54.829277; 7.500000
2905; 54.829277; 7.000000
2906; 54.829277; 6.500000
2907; 54.829277; 6.000000
2908; 54.829277; 5.500000
2909; 54.829277; 5.000000
2910; 54.829277; 4.500000
2911; 54.829277; 4.000000
2912; 54.829277; 3.500000
2913; 54.829277; 3.000000
2914; 54.829277; 2.500000
2915; 54.829277; 2.000000
2916; 54.829277; 1.500000
2917; 54.829277; 1.000000
2918; 54.829277; 0.500000
2919; 54.829277; 0.000000
2920; 54.729279; 0.000000
2921; 54.629280; 0.000000
2922; 54.529282; 0.000000
2923; 54.429283; 0.000000
2924; 54.329285; 0.000000
2925; 54.229286; 0.000000
2926; 54.129288; 0.000000
2927; 54.029289; 0.000000
2928; 53.929291; 0.000000
2929; 53.829292; 0.000000
2930; 53.729294; 0.000000
2931; 53.629295; 0.000000
2932; 53.529297; 0.000000
2933; 53.429298; 0.000000
2934; 53.329300; 0.000000
2935; 53.229301; 0.000000
2936; 53.129303; 0.000000
2937; 53.029305; 0.000000
2938; 52.929306; 0.000000
2939; 52.829308; 0.000000
2940; 52.729309; 0.000000
2941; 52.629311; 0.000000
2942; 52.529312; 0.000000
2943; 52.429314; 0.000000
2944; 52.329315; 0.000000
2945; 52.229317; 0.000000
2946; 52.129318; 0.000000
2947; 52.029320; 0.000000
2948; 51.929321; 0.000000
2949; 51.829323; 0.000000
